,Unnamed: 0,contract_item_cancellation_status_code,contract_item_customer_contract_life_cycle_status_code,contract_item_description,contract_item_internal_id,contract_item_product_category,contract_item_product_description,contract_item_support_end_date,contract_item_support_start_date,contract_item_validity_status_code,contract_item_concurrent_sessions,description,end_date_time,start_date_time,item_count,item_list_cancellation_status_code,item_list_customer_contract_life_cycle_status_code,item_list_validity_status_code,contract_label,customer_earliest_start,customer_latest_end,customer_label,sla,product_category,service_level_regex,otrs_version,system_type,feature_add_ons,cancellation_date,customer_country,concat_volume,concat_currency,cancellation_date_orca,end_customer_id,contract_item_logical_error,item_list_logical_error,customer_logical_error,date_logical_error,logical_error,churn
32,32,Not Canceled,Completed,OTRS TITANIUM,10,Contracts Managed OTRS,OTRS TITANIUM,2023-04-10 22:00:00,2022-04-10 22:00:00,Expired,100.0,OTRS TITANIUM,2024-04-10 22:00:00,2022-04-10 22:00:00,2,Not Canceled,In Process,Active,active,2022-04-10 22:00:00,2024-04-10 22:00:00,active,TITANIUM,SaaS,Titanium,2023.1.1,managed,"['SaaSPortalConnector', 'OTRSSystemConfigurationHistory', 'OTRSServiceManagement', 'OTRSPrimarySecondary', 'OTRSHideShowDynamicFields', 'OTRSDynamicFieldDatabase', 'OTRSCIReferences', 'OTRSConfigurationManagement', 'OTRSCIAssignmentAttributeDynamicFieldMap', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'SaaSUX3Base', 'OTRSDynamicFieldCI', 'SystemMonitoring']",,GERMANY,5995.0,Euro,,zrp7aSpq,False,False,False,False,False,0
33,33,Not Canceled,Completed,OTRS GOLD 25 CA,10,Contracts Managed OTRS,OTRS GOLD 25 CA,2023-04-11 22:00:00,2022-04-11 22:00:00,Expired,25.0,OTRS GOLD,2024-04-11 22:00:00,2021-04-11 22:00:00,2,Not Canceled,In Process,Active,active,2021-04-11 22:00:00,2024-04-11 22:00:00,active,25 CA Contract,SaaS,Gold,2023.1.1,managed,"['OTRSSystemConfigurationHistory', 'OTRSStatePreselectionResponseTemplates', 'OTRSServiceCategories', 'OTRSRestorePendingInformation', 'OTRSReady2AdoptProcesses', 'OTRSDynamicFieldDatabase', 'OTRSCustomerFrontendLinkObject', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'SaaSPortalConnector', 'OTRSPrimarySecondary', 'SaaSUX3Base']",,GERMANY,9995.0,Euro,,SW3oHUJk,False,False,False,False,False,0
34,34,Not Canceled,Completed,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,2023-04-13 22:00:00,2022-04-13 22:00:00,Expired,10.0,OTRS On-Premise SILVER,2024-04-13 22:00:00,2021-04-13 22:00:00,2,Not Canceled,In Process,Active,active,2021-04-13 22:00:00,2024-04-13 22:00:00,active,SILVER,On-Premise,Silver,8.0.25,auto,No feature add-ons,,GERMANY,4995.0,Euro,,zjDGXmLt,False,False,False,False,False,0
35,35,Not Canceled,In Process,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2024-04-28 22:00:00,2023-04-28 22:00:00,Active,50.0,OTRS On-Premise GOLD,2024-04-28 22:00:00,2023-04-28 22:00:00,1,Not Canceled,In Process,Active,active,2016-02-28 00:00:00,2024-04-28 22:00:00,active,GOLD,On-Premise,Gold,8.0.28,auto,"['OTRSHideShowDynamicFields', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldWebService', 'OTRSSystemConfigurationHistory', 'OTRSEscalationSuspend', 'OTRSCustomContactFields', 'OTRSDynamicFieldAttachment', 'Survey']",,AUSTRIA,9995.0,Euro,,SEyiRMJm,False,False,False,False,False,0
36,36,Not Canceled,In Process,OTRS Business Solution™ BASIC,20,Contracts On-Premise Old,"OTRS Business Solution, BASIC",2024-04-30 22:00:00,2023-04-30 22:00:00,Active,10.0,OTRS Business Solution‚ BASIC,2024-04-30 22:00:00,2018-04-30 22:00:00,2,Not Canceled,In Process,Active,active,2017-03-15 00:00:00,2024-04-30 22:00:00,active,SILVER,On-Premise,Silver,6.0.10,auto,"['FAQ', 'GeneralCatalog', 'ImportExport', 'ITSMChangeManagement', 'ITSMConfigurationManagement', 'ITSMCore', 'ITSMIncidentProblemManagement', 'ITSMServiceLevelManagement', 'OTRSBusiness', 'OTRSEscalationSuspend', 'OTRSHideShowDynamicFields', 'OTRSMasterSlave', 'SystemMonitoring', 'TimeAccounting']",,GERMANY,2995.0,Euro,,ELbA4eA4,False,False,False,False,False,0
37,37,Not Canceled,In Process,OTRS GOLD,20,Contracts Managed OTRS,OTRS GOLD,2024-05-02 22:00:00,2023-05-02 22:00:00,Active,30.0,OTRS GOLD,2024-05-02 22:00:00,2020-05-02 22:00:00,2,Not Canceled,In Process,Active,active,2020-05-02 22:00:00,2024-05-02 22:00:00,active,GOLD,SaaS,Gold,2023.1.1,managed,"['SaaSPortalConnector', 'OTRSAutomation', 'OTRSCalendarResourcePlanning', 'OTRSConfigurationManagement', 'OTRSDynamicFieldDatabase', 'OTRSHideShowDynamicFields', 'OTRSRestrictCustomerDataView', 'OTRSServiceManagement', 'OTRSSystemConfigurationHistory', 'SaaSUX3Base']",,HONG KONG,17250.0,US-Dollar,,Lk85a93k,False,False,False,False,False,0
38,38,Not Canceled,In Process,OTRS GOLD,20,Contracts Managed OTRS,OTRS GOLD,2024-05-04 22:00:00,2023-05-04 22:00:00,Active,50.0,OTRS GOLD,2024-05-04 22:00:00,2020-05-04 22:00:00,2,Not Canceled,In Process,Active,active,2020-05-04 22:00:00,2024-05-04 22:00:00,active,GOLD,SaaS,Gold,2023.1.1,managed,"['SaaSPortalConnector', 'OTRSAutomation', 'OTRSCalendarResourcePlanning', 'OTRSCustomerSpecificServices', 'OTRSDynamicFieldAttachment', 'OTRSDynamicFieldDatabase', 'OTRSHideShowDynamicFields', 'OTRSSystemConfigurationHistory', 'SaaSUX3Base']",,GERMANY,15995.0,Euro,,kvo8OIhw,False,False,False,False,False,0
39,39,Not Canceled,In Process,OTRS SILVER,20,Contracts Managed OTRS,OTRS SILVER,2024-05-04 22:00:00,2023-05-04 22:00:00,Active,10.0,OTRS SILVER,2024-05-04 22:00:00,2020-05-04 22:00:00,2,Not Canceled,In Process,Active,active,2020-05-04 22:00:00,2024-05-04 22:00:00,active,SILVER,SaaS,Silver,2023.1.1,managed,"['SaaSPortalConnector', 'OTRSAutomation', 'OTRSCalendarResourcePlanning', 'OTRSCustomerSpecificServices', 'OTRSDynamicFieldAttachment', 'OTRSDynamicFieldDatabase', 'OTRSHideShowDynamicFields', 'OTRSSystemConfigurationHistory', 'SaaSUX3Base']",,GERMANY,0.0,Euro,,kvo8OIhw,False,False,False,False,False,0
40,40,Not Canceled,In Process,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2024-05-07 22:00:00,2023-05-07 22:00:00,Active,50.0,OTRS On-Premise GOLD,2024-05-07 22:00:00,2023-05-07 22:00:00,1,Not Canceled,In Process,Active,active,2017-05-08 00:00:00,2024-05-07 22:00:00,active,GOLD,On-Premise,Gold,7.0.39,auto,"['ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'OTRSSystemConfigurationHistory', 'OTRSStatePreselectionResponseTemplates', 'OTRSHideShowDynamicFields', 'OTRSEscalationSuspend', 'OTRSDynamicFieldWebService', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldCI', 'OTRSCIAssignmentAttributeDynamicFieldMap', 'OTRSCIReferences', 'OTRSCalendarResourcePlanning', 'ITSMCore', 'ITSMConfigurationManagement', 'ImportExport', 'GeneralCatalog', 'OTRSCustomerSpecificServices', 'SystemMonitoring']",,GERMANY,9995.0,Euro,,D6hsG5Wu,False,False,False,False,False,0
41,41,Not Canceled,In Process,OTRS On-Premise SILVER,10,Contracts On-Premise OTRS,OTRS On-Premise SILVER,2024-05-08 22:00:00,2023-05-08 22:00:00,Active,10.0,OTRS On-Premise SILVER,2024-05-08 22:00:00,2023-05-08 22:00:00,1,Not Canceled,In Process,Active,active,2017-11-02 00:00:00,2024-12-07 23:00:00,active,SILVER,On-Premise,Silver,7.0.40,auto,"['OTRSStatePreselectionResponseTemplates', 'OTRSCalendarResourcePlanning', 'OTRSDashboardNewsWidget', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldWebService', 'OTRSReady2AdoptProcesses', 'OTRSServiceBasedQueueRouting', 'OTRSSystemConfigurationHistory']",,GERMANY,3495.0,Euro,,ecfcNSF1,False,False,False,False,False,0
42,42,Not Canceled,In Process,OTRS On-Premise SILVER,20,Contracts On-Premise OTRS,OTRS On-Premise SILVER,2024-05-15 22:00:00,2023-05-15 22:00:00,Active,10.0,OTRS On-Premise SILVER,2024-05-15 22:00:00,2020-05-15 22:00:00,2,Not Canceled,In Process,Active,active,2018-05-16 00:00:00,2024-05-15 22:00:00,active,SILVER,On-Premise,Silver,8.0.36,auto,"['OTRSReady2AdoptProcesses', 'OTRSDynamicFieldWebService', 'OTRSStatePreselectionResponseTemplates', 'OTRSCustomerSpecificServices', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSSystemConfigurationHistory']",,GERMANY,5495.0,Euro,,sDZwv97U,False,False,False,False,False,0
43,43,Not Canceled,In Process,OTRS On-Premise GOLD,20,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2024-05-19 22:00:00,2023-05-19 22:00:00,Active,50.0,OTRS On-Premise GOLD,2024-05-19 22:00:00,2019-05-19 22:00:00,2,Not Canceled,In Process,Active,active,2015-05-20 00:00:00,2024-05-19 22:00:00,active,GOLD,On-Premise,Gold,5.0.40,auto,"['OTRSGenericInterfaceInvokerTicket', 'OTRSCustomerTimeAccountingQuota', 'OTRSEscalationSuspend', 'OTRSGenericInterfaceInvokerEventFilter', 'OTRSAdvancedGenericAgent', 'ITSMServiceLevelManagement', 'GeneralCatalog', 'ImportExport', 'ITSMCore', 'ITSMIncidentProblemManagement', 'OTRSHideShowDynamicFields', 'Survey', 'FAQ', 'OTRSBusiness']",,SLOVAKIA,9895.0,Euro,,WGadQi2Z,False,False,False,False,False,0
44,44,Not Canceled,In Process,OTRS On-Premise SILVER 5 CA,20,Contracts On-Premise OTRS,OTRS On-Premise SILVER 5 CA,2024-05-23 22:00:00,2023-05-23 22:00:00,Active,5.0,OTRS On-Premise SILVER 5 CA,2024-05-23 22:00:00,2022-05-23 22:00:00,2,Not Canceled,In Process,Active,active,2022-05-23 22:00:00,2024-05-23 22:00:00,active,SILVER,On-Premise,Silver 5 CA,8.0.32,auto,"['OTRSCustomerFrontendLinkObject', 'OTRSSystemConfigurationHistory', 'OTRSCustomerSpecificServices', 'OTRSConfigurationManagement', 'OTRSServiceManagement']",,GERMANY,4495.0,Euro,,ow5bdnYX,False,False,False,False,False,0
45,45,Not Canceled,In Process,OTRS On-Premise SILVER,20,Contracts On-Premise OTRS,OTRS On-Premise SILVER,2024-05-25 22:00:00,2023-05-25 22:00:00,Active,10.0,OTRS On-Premise SILVER,2024-05-25 22:00:00,2020-05-25 22:00:00,2,Not Canceled,In Process,Active,active,2020-05-25 22:00:00,2024-05-25 22:00:00,active,SILVER,On-Premise,Silver,8.0.27,auto,['OTRSSystemConfigurationHistory'],,GERMANY,5495.0,Euro,,ke8ZPHLb,False,False,False,False,False,0
46,46,Not Canceled,In Process,OTRS TITANIUM,20,Contracts Managed OTRS,OTRS TITANIUM,2024-05-28 22:00:00,2023-05-28 22:00:00,Active,75.0,OTRS TITANIUM,2024-05-28 22:00:00,2021-05-28 22:00:00,2,Not Canceled,In Process,Active,active,2021-05-28 22:00:00,2024-05-28 22:00:00,active,TITANIUM,SaaS,Titanium,2023.1.1,managed,"['SaaSUX3Base', 'SaaSPortalConnector', 'OTRSSystemConfigurationHistory', 'OTRSServiceManagement', 'OTRSPrimarySecondary', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldAttachment', 'OTRSConfigurationManagement', 'OTRSCIReferences', 'OTRSAutomation', 'OTRSAgentEmailInterface', 'Survey', 'OTRSDynamicFieldCI', 'SystemMonitoring']",,MEXICO,20246.0,US-Dollar,,FcffjJ7W,False,False,False,False,False,0
47,47,Not Canceled,In Process,OTRS GOLD,20,Contracts Managed OTRS,OTRS GOLD,2024-05-31 22:00:00,2023-05-31 22:00:00,Active,25.0,OTRS GOLD,2024-05-31 22:00:00,2020-05-31 22:00:00,2,Not Canceled,In Process,Active,active,2020-05-31 22:00:00,2024-05-31 22:00:00,active,GOLD,SaaS,Gold,2023.1.1,managed,"['OTRSAutomation', 'OTRSCalendarResourcePlanning', 'OTRSConfigurationManagement', 'OTRSDynamicFieldDatabase', 'OTRSServiceManagement', 'OTRSSystemConfigurationHistory', 'OTRSTicketWatchlist', 'SaaSPortalConnector', 'SaaSUX3Base']",,GERMANY,10995.0,Euro,,X2yfOf1N,False,False,False,False,False,0
48,48,Not Canceled,In Process,OTRS SILVER 15 CA,20,Contracts Managed OTRS,OTRS SILVER 15 CA,2024-05-31 22:00:00,2023-05-31 22:00:00,Active,15.0,OTRS SILVER 15 CA,2024-05-31 22:00:00,2021-05-31 22:00:00,2,Not Canceled,In Process,Active,active,2016-08-30 00:00:00,2024-05-31 22:00:00,active,SILVER,SaaS,Silver 15 CA,2023.1.1,managed,"['SaaSPortalConnector', 'OTRSAutomation', 'OTRSCalendarResourcePlanning', 'OTRSDashboardNewsWidget', 'OTRSDynamicFieldDatabase', 'OTRSRestorePendingInformation', 'OTRSStatePreselectionResponseTemplates', 'OTRSSystemConfigurationHistory', 'SaaSUX3Base']",,AUSTRIA,7995.0,Euro,,nZtFbzTB,False,False,False,False,False,0
49,49,Not Canceled,In Process,OTRS GOLD,20,Contracts Managed OTRS,OTRS GOLD,2024-05-31 22:00:00,2023-05-31 22:00:00,Active,50.0,OTRS GOLD,2024-05-31 22:00:00,2022-05-31 22:00:00,2,Not Canceled,In Process,Active,active,2022-05-31 22:00:00,2024-05-31 22:00:00,active,GOLD,SaaS,Gold,2023.1.1,managed,"['OTRSTicketInvoker', 'OTRSSystemConfigurationHistory', 'OTRSServiceBasedQueueRouting', 'OTRSHideShowDynamicFields', 'OTRSEscalationSuspend', 'OTRSCustomContactFields', 'OTRSDynamicFieldDatabase', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'OTRSAutomaticStartOfProcesses', 'SaaSPortalConnector', 'OTRSDynamicFieldWebService', 'SaaSUX3Base']",,GERMANY,17495.0,Euro,,5BMfZ1bI,False,False,False,False,False,0
50,50,Not Canceled,In Process,OTRS SILVER 5 CA,20,Contracts Managed OTRS,OTRS SILVER 5 CA,2024-06-07 22:00:00,2023-06-07 22:00:00,Active,5.0,OTRS SILVER 5 CA,2024-06-07 22:00:00,2022-06-07 22:00:00,2,Not Canceled,In Process,Active,active,2022-06-07 22:00:00,2024-06-07 22:00:00,active,SILVER,SaaS,Silver 5 CA,2023.1.1,managed,"['OTRSAutomation', 'OTRSCalendarResourcePlanning', 'OTRSCustomContactFields', 'OTRSDynamicFieldDatabase', 'OTRSReady2AdoptProcesses', 'OTRSSystemConfigurationHistory', 'SaaSPortalConnector', 'SaaSUX3Base']",,UNITED STATES OF AMERICA,3995.0,US-Dollar,,8PtYxJi7,False,False,False,False,False,0
51,51,Not Canceled,In Process,OTRS On-Premise GOLD,20,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2024-06-11 22:00:00,2023-06-11 22:00:00,Active,50.0,OTRS On-Premise GOLD,2024-06-11 22:00:00,2022-06-11 22:00:00,2,Not Canceled,In Process,Active,active,2019-06-12 00:00:00,2024-06-11 22:00:00,active,GOLD,On-Premise,Gold,8.0.36,auto,"['OTRSStatePreselectionResponseTemplates', 'Survey']",,ALGERIA,16753.59,Euro,,Rca9Q1Sr,False,False,False,False,False,0
52,52,Not Canceled,In Process,OTRS GOLD,20,Contracts Managed OTRS,OTRS GOLD,2024-06-14 22:00:00,2023-06-14 22:00:00,Active,50.0,OTRS GOLD,2024-06-14 22:00:00,2022-06-14 22:00:00,2,Not Canceled,In Process,Active,active,2016-05-16 00:00:00,2024-06-14 22:00:00,active,GOLD,SaaS,Gold,2023.1.1,managed,"['OTRSTicketWatchlist', 'OTRSSystemConfigurationHistory', 'OTRSServiceManagement', 'OTRSHideShowDynamicFields', 'OTRSEscalationSuspend', 'OTRSConfigurationManagement', 'OTRSDynamicFieldCI', 'OTRSCIReferences', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'SaaSPortalConnector', 'OTRSDynamicFieldDatabase', 'SaaSUX3Base']",2022-07-11 15:42:00,GERMANY,9995.0,Euro,,j4dAkwVC,False,False,False,False,False,0
53,53,Not Canceled,In Process,OTRS SILVER,20,Contracts Managed OTRS,OTRS SILVER,2024-06-19 22:00:00,2023-06-19 22:00:00,Active,10.0,OTRS SILVER,2024-06-19 22:00:00,2022-06-19 22:00:00,2,Not Canceled,In Process,Active,active,2022-06-19 22:00:00,2024-06-19 22:00:00,active,SILVER,SaaS,Silver,2023.1.1,managed,"['SaaSPortalConnector', 'OTRSAutomation', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSStatePreselectionResponseTemplates', 'OTRSSystemConfigurationHistory', 'SaaSUX3Base']",,GERMANY,5495.0,Euro,,u438aYk5,False,False,False,False,False,0
54,54,Not Canceled,In Process,OTRS TITANIUM,10,Contracts Managed OTRS,OTRS TITANIUM,2024-06-30 22:00:00,2023-06-30 22:00:00,Active,100.0,OTRS TITANIUM porschefinance.hu,2024-06-30 22:00:00,2023-06-30 22:00:00,1,Not Canceled,In Process,Active,active,2019-07-01 00:00:00,2024-06-30 22:00:00,active,TITANIUM,SaaS,Titanium,2023.1.1,managed,"['OTRSFocusTopics', 'OTRSTicketWatchlist', 'OTRSTicketInvoker', 'OTRSSystemConfigurationHistory', 'OTRSStatePreselectionResponseTemplates', 'OTRSProcessManagementArticleEmail', 'OTRSHideShowDynamicFields', 'OTRSExtendedTicketStats', 'SaaSPortalConnector', 'OTRSDeleteAttachments', 'OTRSCustomerActivityWidget', 'OTRSCustomContactFields', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'OTRSAdvancedTicketOverview', 'OTRSAdvancedTicketArticleForward', 'OTRSDynamicFieldDatabase', 'SaaSUX3Base']",,HUNGARY,14758.0,Euro,,dmFRTjAs,False,False,False,False,False,0
55,55,Not Canceled,In Process,OTRS On-Premise GOLD,20,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2024-07-03 22:00:00,2023-07-03 22:00:00,Active,50.0,OTRS On-Premise GOLD,2024-07-03 22:00:00,2019-07-03 22:00:00,2,Not Canceled,In Process,Active,active,2016-07-04 00:00:00,2024-07-03 22:00:00,active,GOLD,On-Premise,Gold,8.0.37,auto,"['OTRSSystemConfigurationHistory', 'OTRSCalendarResourcePlanning', 'OTRSCustomerFrontendLinkObject', 'OTRSCustomerSpecificServices', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldWebService', 'OTRSEscalationSuspend', 'OTRSHideShowDynamicFields', 'OTRSPrimarySecondary', 'OTRSReady2AdoptProcesses', 'OTRSTicketWatchlist']",,SLOVENIA,8995.0,Euro,,V2zSF0at,False,False,False,False,False,0
56,56,Not Canceled,In Process,OTRS On-Premise SILVER,20,Contracts On-Premise OTRS,OTRS On-Premise SILVER,2024-07-04 22:00:00,2023-07-04 22:00:00,Active,10.0,OTRS On-Premise SILVER,2024-07-04 22:00:00,2021-07-04 22:00:00,2,Not Canceled,In Process,Active,active,2017-06-19 00:00:00,2024-08-15 22:00:00,active,SILVER,On-Premise,Silver,7.0.40,auto,"['OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldWebService', 'OTRSReady2AdoptProcesses', 'OTRSSystemConfigurationHistory']",,GERMANY,3995.0,Euro,,uViP7tmL,False,False,False,False,False,0
57,57,Not Canceled,In Process,OTRS GOLD 25 CA,20,Contracts Managed OTRS,OTRS GOLD 25 CA,2024-07-05 22:00:00,2023-07-05 22:00:00,Active,25.0,OTRS GOLD 25 CA,2024-07-05 22:00:00,2020-07-05 22:00:00,2,Not Canceled,In Process,Active,active,2020-07-05 22:00:00,2024-07-05 22:00:00,active,25 CA Contract,SaaS,Gold 25 CA,2023.1.1,managed,"['OTRSHideShowDynamicFields', 'OTRSTicketInvoker', 'OTRSSystemConfigurationHistory', 'OTRSStatePreselectionResponseTemplates', 'OTRSServiceManagement', 'OTRSEscalationSuspend', 'SaaSPortalConnector', 'OTRSDynamicFieldCI', 'OTRSCustomerSpecificServices', 'OTRSConfigurationManagement', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'OTRSAdvancedGenericAgent', 'OTRSDynamicFieldDatabase', 'SaaSUX3Base']",,GERMANY,10995.0,Euro,,u2naN3ir,False,False,False,False,False,0
58,58,Not Canceled,In Process,OTRS Professional Edition,20,Contracts On-Premise Old,Professional,2024-07-16 22:00:00,2023-07-16 22:00:00,Active,,Professional,2024-07-16 22:00:00,2014-07-16 22:00:00,2,Not Canceled,In Process,Active,active,2014-07-16 22:00:00,2024-07-16 22:00:00,active,GOLD,On-Premise,Gold,3.3.8,manual,"['iPhoneHandle', 'OTRSTicketMaskExtensions', 'Support']",,UNITED STATES OF AMERICA,9995.0,US-Dollar,,jPWOtrv9,False,False,False,False,False,0
59,59,Not Canceled,In Process,OTRS GOLD,20,Contracts Managed OTRS,OTRS GOLD,2024-07-16 22:00:00,2023-07-16 22:00:00,Active,50.0,OTRS GOLD,2024-07-16 22:00:00,2022-07-16 22:00:00,2,Not Canceled,In Process,Active,active,2017-07-17 00:00:00,2024-07-16 22:00:00,active,GOLD,SaaS,Gold,7.0.48,managed,"['SaaSPortalConnector', 'OTRSSystemConfigurationHistory', 'OTRSMasterSlave', 'OTRSDynamicSenderAddresses', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldCI', 'OTRSCalendarResourcePlanning', 'OTRSCICustomSearch', 'ITSMCore', 'ITSMConfigurationManagement', 'ImportExport', 'GeneralCatalog', 'SaaSUX3Base', 'OTRSCustomContactFields', 'SystemMonitoring']",2021-07-22 13:26:00,GERMANY,17995.0,Euro,,V5ezdfK8,False,False,False,False,False,0
60,60,Not Canceled,In Process,OTRS GOLD,20,Contracts Managed OTRS,OTRS GOLD,2024-07-17 22:00:00,2023-07-17 22:00:00,Active,50.0,OTRS GOLD,2024-07-17 22:00:00,2022-07-17 22:00:00,2,Not Canceled,In Process,Active,active,2012-11-01 00:00:00,2024-07-17 22:00:00,active,GOLD,SaaS,Gold,2023.1.1,managed,"['OTRSServiceManagement', 'SaaSPortalConnector', 'OTRSTicketInvoker', 'OTRSSystemConfigurationHistory', 'OTRSProcessManagementArticleEmail', 'SaaSUX3Base', 'OTRSDynamicFieldDatabase', 'OTRSCustomContactFields', 'OTRSConfigurationManagement', 'OTRSAutomation', 'OTRSAdvancedGenericAgent', 'OTRSEscalationSuspend', 'Survey']",2015-09-03 09:24:00,GERMANY,17495.0,Euro,,es68WUXz,False,False,False,False,False,0
61,61,Not Canceled,In Process,OTRS On-Premise GOLD,20,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2024-07-29 22:00:00,2023-07-29 22:00:00,Active,50.0,OTRS On-Premise GOLD,2024-07-29 22:00:00,2018-07-29 22:00:00,2,Not Canceled,In Process,Active,active,2014-07-30 00:00:00,2024-07-29 22:00:00,active,GOLD,On-Premise,Gold,8.0.37,auto,"['OTRSServiceManagement', 'OTRSCalendarResourcePlanning', 'OTRSConfigurationManagement', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldWebService', 'OTRSPrimarySecondary', 'OTRSReady2AdoptProcesses', 'OTRSSystemConfigurationHistory']",,GERMANY,17495.0,Euro,,27cpfE1n,False,False,False,False,False,0
62,62,Not Canceled,In Process,OTRS On-Premise GOLD,20,Contracts On-Premise OTRS,OTRS On-Premise GOLD,2024-07-30 22:00:00,2023-07-30 22:00:00,Active,50.0,OTRS On-Premise GOLD,2024-07-30 22:00:00,2019-07-30 22:00:00,2,Not Canceled,In Process,Active,active,2019-07-30 22:00:00,2024-10-01 22:00:00,active,GOLD,On-Premise,Gold,8.0.28,auto,"['OTRSReady2AdoptProcesses', 'OTRSHideShowDynamicFields', 'OTRSCacheMemcachedFast', 'OTRSTicketInvoker', 'OTRSSystemConfigurationHistory', 'OTRSServiceManagement', 'OTRSReady2AdoptWebServices', 'OTRSReady2AdoptITSMProcesses', 'OTRSDynamicFieldWebService', 'OTRSCustomContactFields', 'OTRSDynamicFieldCI', 'OTRSCustomerSpecificServices', 'OTRSConfigurationManagement', 'OTRSCalendarResourcePlanning', 'OTRSTicketWatchlist', 'OTRSDynamicFieldDatabase', 'SystemMonitoring']",,GERMANY,13995.0,Euro,,Kz7P93Qq,False,False,False,False,False,0
63,63,Not Canceled,In Process,Storage Extension 1TB,30,Other Contract Related Business,Storage Extension 1TB,2024-08-04 22:00:00,2023-08-04 22:00:00,Active,,OTRS GOLD 25 CA 1 TB Storageextension,2024-08-04 22:00:00,2019-08-04 22:00:00,3,Not Canceled,In Process,Active,active,2019-08-04 22:00:00,2024-08-04 22:00:00,active,25 CA Contract,SaaS,Gold 25 CA,2023.1.1,managed,"['OTRSServiceManagement', 'OTRSHideShowDynamicFields', 'SaaSPortalConnector', 'OTRSSystemConfigurationHistory', 'OTRSEscalationSuspend', 'SaaSUX3Base', 'OTRSDynamicFieldAttachment', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'OTRSAdvancedGenericAgent', 'OTRSDynamicFieldDatabase', 'Survey']",,AUSTRIA,9995.0,Euro,,5Z06yUV2,False,False,False,False,False,0
64,64,Not Canceled,In Process,OTRS GOLD,20,Contracts Managed OTRS,OTRS GOLD,2024-08-14 22:00:00,2023-08-14 22:00:00,Active,50.0,OTRS GOLD,2024-08-14 22:00:00,2019-08-14 22:00:00,2,Not Canceled,In Process,Active,active,2014-01-01 00:00:00,2024-08-14 22:00:00,active,GOLD,SaaS,Gold,2023.1.1,managed,"['OTRSSystemConfigurationHistory', 'OTRSDynamicFieldDatabase', 'SaaSPortalConnector', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'OTRSDeleteAttachments', 'SaaSUX3Base']",,AUSTRIA,10995.0,Euro,,ELEzJsIk,False,False,False,False,False,0
65,65,Not Canceled,In Process,OTRS GOLD,20,Contracts Managed OTRS,OTRS GOLD,2024-08-14 22:00:00,2023-08-14 22:00:00,Active,25.0,OTRS GOLD,2024-08-14 22:00:00,2022-08-14 22:00:00,2,Not Canceled,In Process,Active,active,2022-08-14 22:00:00,2024-08-14 22:00:00,active,GOLD,SaaS,Gold,2023.1.1,managed,"['SaaSUX3Base', 'OTRSAutomation', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSEscalationSuspend', 'OTRSReady2AdoptProcesses', 'OTRSServiceBasedQueueRouting', 'OTRSSystemConfigurationHistory', 'OTRSTicketForms', 'SaaSPortalConnector', 'Survey']",,BRAZIL,10299.0,US-Dollar,,84CQ6ttG,False,False,False,False,False,0
