[1]{'Version'}[1]{'ContractItem'}[1]{'CancellationStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'CustomerContractLifeCycleStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'Description'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'InternalID'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'ProductCategory'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'ProductDescription'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'SupportEndDate'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'SupportStartDate'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'ValidityStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ContractItem'}[1]{'ConcurrentSessions'}[1]{'Content'},[1]{'Version'}[1]{'Description'}[1]{'Content'},[1]{'Version'}[1]{'EndDateTime'}[1]{'Content'},[1]{'Version'}[1]{'StartDateTime'}[1]{'Content'},[1]{'Version'}[1]{'ItemCount'}[1]{'Content'},[1]{'Version'}[1]{'ItemListCancellationStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ItemListCustomerContractLifeCycleStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'ItemListValidityStatusCode'}[1]{'Content'},[1]{'Version'}[1]{'SAPInternalID'}[1]{'Content'},contract_label,customer_earliest_start,customer_latest_end,customer_label,SLA,ProductCategory,service_level_regex,otrs_version,system_type,feature_add_ons,cancellation_date,customer_country,concat_volume,concat_currency,cancellation_date_orca,xml_key,[1]{'Version'}[1]{'EndCustomerID'}[1]{'Content'},[1]{'Version'}[1]{'OTRSSystemID'}[1]{'Content'}
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,10/31/23 23:00,2/2/23 23:00,Expired,50,OTRS GOLD,10/31/23 23:00,2/2/23 23:00,1,Canceled,Completed,Expired,153,cancelled,2/2/21 23:00,2/2/24 23:59,active,GOLD,SaaS,Gold,8.0.37,managed,"['SaaSPortalConnector', 'SystemMonitoring', 'OTRSServiceManagement', 'OTRSHideShowDynamicFields', 'OTRSEscalationSuspend', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldCI', 'OTRSCIAssignmentAttributeDynamicFieldMap', 'OTRSConfigurationManagement', 'OTRSCIReferences', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'OTRSSystemConfigurationHistory', 'OTRSCustomerSpecificServices', 'SaaSUX3Base']",No data,GERMANY,"17.495,00",Euro,No data,1081,5hVjLF5v,16366
Canceled,Completed,OTRS TITANIUM,10,Contracts Managed OTRS,OTRS TITANIUM,11/1/23 23:00,11/1/22 23:00,Expired,100,OTRS TITANIUM,11/1/23 23:00,11/1/19 23:00,1,Canceled,Completed,Expired,C2684,cancelled,9/2/15 0:00,11/1/23 23:59,cancelled,TITANIUM,SaaS,Titanium,8.0.37,managed,"['OTRSCustomerActivityWidget', 'OTRSDynamicFieldAttachment', 'OTRSDynamicFieldCI', 'OTRSServiceManagement', 'OTRSDynamicSenderAddresses', 'OTRSConfigurationManagement', 'OTRSSystemConfigurationHistory', 'OTRSDynamicFieldDatabase', 'OTRSCIReferences', 'OTRSAdvancedGenericAgent', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'OTRSAdvancedEscalations', 'SaaSPortalConnector', 'SaaSUX3Base']",7/5/23 5:26,GERMANY,"23.995,00",Euro,7/5/23 5:26,553,Ho4lD1Yr,15265
Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,11/1/23 23:00,11/1/22 23:00,Expired,50,OTRS GOLD,11/1/23 23:00,11/1/19 23:00,1,Canceled,Completed,Expired,C2685,cancelled,9/2/15 0:00,11/1/23 23:59,cancelled,GOLD,SaaS,Gold,8.0.37,managed,"['SaaSPortalConnector', 'OTRSServiceManagement', 'OTRSDynamicSenderAddresses', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldCI', 'OTRSDynamicFieldAttachment', 'OTRSCalendarResourcePlanning', 'OTRSCIReferences', 'OTRSAutomation', 'OTRSAdvancedGenericAgent', 'OTRSSystemConfigurationHistory', 'OTRSConfigurationManagement', 'SaaSUX3Base']",7/5/23 5:26,GERMANY,"9.900,00",Euro,7/5/23 5:26,6189,Ho4lD1Yr,12524
Canceled,Completed,OTRS Subscription - Service PROFESSIONAL,10,Contracts On-Premise Old,Old Professional,11/14/23 23:00,11/14/22 23:00,Expired,,Old Professional,11/14/23 23:00,11/14/12 23:00,1,Canceled,Completed,Expired,C0439,cancelled,11/14/12 23:00,11/14/23 23:59,cancelled,GOLD,On-Premise,Gold,4.0.14,auto,"['FAQ', 'TimeAccounting', 'SystemMonitoring', 'Survey', 'OTRSEscalationSuspend', 'OTRSTicketWorkflow', 'ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'ITSMCore', 'ITSMConfigurationManagement', 'ImportExport', 'iPhoneHandle', 'GeneralCatalog', 'OTRSMasterSlave', 'ITSMChangeManagement', 'OTRSTicketMaskExtensions']",No data,GERMANY,"7.995,00",Euro,7/5/23 14:42,4688,QLxGNGEY,16524
Canceled,Completed,OTRS SILVER,10,Contracts Managed OTRS,OTRS SILVER,11/16/23 23:00,11/16/22 23:00,Expired,10,OTRS SILVER,11/16/23 23:00,11/16/21 23:00,1,Canceled,Completed,Expired,C3763,cancelled,11/16/21 23:00,11/16/24 23:00,active,SILVER,SaaS,Silver,8.0.37,managed,"['SaaSPortalConnector', 'SystemMonitoring', 'OTRSTicketWatchlist', 'OTRSSystemConfigurationHistory', 'OTRSServiceManagement', 'OTRSHideShowDynamicFields', 'OTRSEscalationSuspend', 'OTRSCIReferences', 'OTRSDynamicFieldCI', 'OTRSDynamicFieldAttachment', 'OTRSConfigurationManagement', 'OTRSAutomation', 'OTRSDynamicFieldDatabase', 'SaaSUX3Base']",No data,HUNGARY,"3.772,00",Euro,7/19/23 9:38,2015,e7WYLCXI,13374
Cancellation Requested,In Process,OTRS Business Solution™ PROFESSIONAL,10,Contracts On-Premise Old,"OTRS Business Solution, PROFESSIONAL",11/29/23 23:00,11/29/22 23:00,Active,50,OTRS Business Solution‚ PROFESSIONAL,11/29/23 23:00,11/29/15 23:00,1,Cancellation Requested,In Process,Active,C1235,cancelled,11/29/15 23:00,11/29/23 23:59,cancelled,GOLD,On-Premise,Gold,6.0.19,auto,"['ConvertWinmailDat', 'DashboardMyLastChangedTickets', 'TicketAttachments', 'JIRAPackage', 'Out-Of-Office-Reply', 'Znuny4OTRS-AdvancedDynamicFields', 'SystemMonitoring', 'QuickOwnerChange', 'OTRSTicketInvoker', 'OTRSHideShowDynamicFields', 'OTRSCloneDB', 'OTRSBusiness', 'ITSMServiceLevelManagement', 'ITSMConfigurationManagement', 'ITSMCore', 'ITSMChangeManagement', 'ITSM', 'ImportExport', 'GeneralCatalog', 'FAQ', 'Znuny4OTRS-DownloadAllAttachments', 'ITSMIncidentProblemManagement', 'Znuny4OTRS-Repo']",2/17/23 8:44,GERMANY,"7.995,00",Euro,2/17/23 8:44,1707,pfXd5mhy,11219
Cancellation Requested,In Process,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,11/30/23 23:00,11/30/22 23:00,Active,50,OTRS On-Premise GOLD,11/30/23 23:00,11/30/20 23:00,1,Cancellation Requested,In Process,Active,C3305,cancelled,10/1/13 0:00,11/30/23 23:59,cancelled,GOLD,On-Premise,Gold,7.0.35,auto,"['OTRSSystemConfigurationHistory', 'OTRSReady2AdoptProcesses', 'OTRSDynamicFieldWebService', 'OTRSHideShowDynamicFields', 'GeneralCatalog', 'ImportExport', 'ITSM', 'ITSMChangeManagement', 'ITSMConfigurationManagement', 'ITSMCore', 'ITSMIncidentProblemManagement', 'ITSMServiceLevelManagement', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldCI', 'OTRSDynamicFieldDatabase', 'SystemMonitoring']",6/6/23 14:42,AUSTRIA,"7.995,00",Euro,5/15/23 9:29,6806,WcdkRJ7h,18055
Cancellation Requested,In Process,OTRS GOLD - Archivsystem,10,Contracts Managed OTRS,OTRS GOLD,11/30/23 23:00,11/30/22 23:00,Active,50,OTRS GOLD,11/30/23 23:00,11/30/22 23:00,1,Cancellation Requested,In Process,Active,C4694,cancelled,11/28/13 0:00,11/30/23 23:59,cancelled,GOLD,SaaS,Gold,7.0.48,managed,"['SaaSPortalConnector', 'OTRSTicketWorkflow', 'OTRSTicketInvoker', 'OTRSTicketForms', 'OTRSSystemConfigurationHistory', 'OTRSCustomContactFields', 'OTRSDynamicFieldDatabase', 'OTRSCalendarResourcePlanning', 'ITSMCore', 'GeneralCatalog', 'SaaSUX3Base', 'OTRSMasterSlave', 'Survey']",6/26/23 8:25,GERMANY,"7.995,00",Euro,6/26/23 8:25,8564,Zkxhxbn4,19581
Cancellation Requested,In Process,OTRS PLATINUM,10,Contracts Managed OTRS,OTRS PLATINUM,12/11/23 23:00,12/11/22 23:00,Active,200,OTRS PLATINUM,12/11/23 23:00,12/11/19 23:00,1,Cancellation Requested,In Process,Active,C2638,cancelled,4/1/06 0:00,12/11/24 23:00,active,PLATINUM,SaaS,Platinum,2023.1.1,managed,"['SaaSPortalConnector', 'OTRSTicketInvoker', 'OTRSSystemConfigurationHistory', 'OTRSPrimarySecondary', 'OTRSHideShowDynamicFields', 'OTRSExtendedTicketStats', 'OTRSDynamicFieldAttachment', 'OTRSDynamicFieldDatabase', 'OTRSCustomContactFields', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'SaaSUX3Base', 'OTRSEscalationSuspend', 'Survey']",8/10/23 8:38,GERMANY,"43.995,00",Euro,8/10/23 12:17,9680,aT8P5vXt,12226
Cancellation Requested,In Process,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,12/11/23 23:00,12/11/22 23:00,Active,50,OTRS GOLD,12/11/23 23:00,12/11/20 23:00,1,Cancellation Requested,In Process,Active,C2786,cancelled,4/1/06 0:00,12/11/24 23:00,active,GOLD,SaaS,Gold,2023.1.1,managed,"['OTRSHideShowDynamicFields', 'SaaSPortalConnector', 'OTRSTicketInvoker', 'OTRSSystemConfigurationHistory', 'OTRSPrimarySecondary', 'OTRSExtendedTicketStats', 'SaaSUX3Base', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldAttachment', 'OTRSCustomContactFields', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'OTRSEscalationSuspend', 'Survey']",8/10/23 8:38,GERMANY,"7.995,00",Euro,8/10/23 12:17,8596,aT8P5vXt,15045
Cancellation Requested,In Process,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,12/31/23 23:00,12/31/22 23:00,Active,50,OTRS GOLD,12/31/23 23:00,12/31/19 23:00,1,Cancellation Requested,In Process,Active,C2609,cancelled,12/31/19 23:00,12/31/23 23:59,cancelled,GOLD,SaaS,Gold,7.0.46,managed,"['OTRSStatePreselectionResponseTemplates', 'OTRSSystemConfigurationHistory', 'Survey', 'OTRSDynamicFieldWebService', 'OTRSMasterSlave', 'SaaSPortalConnector', 'HRHTTPHeaderSync', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSServiceBasedQueueRouting', 'OTRSTicketForms', 'OTRSTicketInvoker', 'SaaSUX3Base']",7/13/23 13:31,GERMANY,"7.995,00",Euro,7/13/23 13:31,9684,ozcMQDf4,18383
Not Canceled,Completed,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,4/17/23 22:00,1/17/23 23:00,Expired,70,OTRS GOLD,1/17/24 23:00,1/17/23 23:00,2,Partial Cancellation Requested,In Process,Active,48,cancelled,8/17/20 22:00,1/17/24 23:59,cancelled,GOLD,SaaS,Gold,7.0.48,managed,"['OTRSSystemConfigurationHistory', 'OTRSTicketForms', 'OTRSStatePreselectionResponseTemplates', 'RBBHTTPHeaderSync', 'OTRSTicketInvoker', 'OTRSSpecificTicketNotifications', 'SaaSPortalConnector', 'OTRSMasterSlave', 'OTRSDynamicFieldDatabase', 'OTRSCustomContactFields', 'OTRSCalendarResourcePlanning', 'OTRSAdjustSortTicketOverview', 'OTRSServiceBasedQueueRouting', 'SaaSUX3Base']",9/8/23 5:50,GERMANY,"21.995,00",Euro,5/17/23 10:32,9445,TZ8IryLj,11245
Cancellation Requested,In Process,OTRS GOLD,10,Contracts Managed OTRS,OTRS GOLD,1/22/24 23:00,1/22/23 23:00,Active,50,OTRS GOLD,1/22/24 23:00,1/22/23 23:00,1,Cancellation Requested,In Process,Active,117,cancelled,1/23/18 0:00,1/22/24 23:59,active,GOLD,SaaS,Gold,7.0.48,managed,"['SaaSPortalConnector', 'ImportExport', 'OTRSCalendarResourcePlanning', 'OTRSCustomContactFields', 'OTRSCustomerSpecificServices', 'OTRSDynamicFieldDatabase', 'OTRSHideShowDynamicFields', 'OTRSSystemConfigurationHistory', 'SaaSUX3Base']",No data,GERMANY,"17.495,00",Euro,11/21/23 19:53,3359,9HmUBcXw,13538
Not Canceled,Completed,OTRS Supportvertrag - Serv. SILBER,10,Contracts On-Premise Old,Old Basic,1/31/23 23:00,1/31/22 23:00,Expired,,Old Basic,1/31/24 23:00,1/31/09 23:00,2,Partial Cancellation Requested,In Process,Active,C0340,cancelled,1/31/09 23:00,1/31/24 23:00,cancelled,SILVER,On-Premise,Silver,3.1.6,manual,No feature add-ons,6/22/23 6:57,GERMANY,"1.995,00",Euro,6/22/23 6:57,5844,6drFbFfa,15441
Not Canceled,Completed,OTRS Business Solution™ BASIC,10,Contracts On-Premise Old,"OTRS Business Solution, BASIC",1/31/23 23:00,1/31/22 23:00,Expired,10,OTRS Business Solution‚ BASIC,1/31/24 23:00,1/31/17 23:00,2,Partial Cancellation Requested,In Process,Active,C1528,cancelled,2/1/12 0:00,1/31/24 23:00,active,SILVER,On-Premise,Silver,0.0.0,manual,No feature add-ons,9/26/23 13:12,GERMANY,"3.995,00",Euro,9/26/23 13:12,1201,IvmIHuMg,15879
Not Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,3/31/23 22:00,3/31/22 22:00,Expired,50,OTRS On-Premise GOLD,3/31/24 22:00,3/31/21 22:00,2,Partial Cancellation Requested,In Process,Active,C3098,cancelled,3/31/21 22:00,3/31/24 22:00,cancelled,GOLD,On-Premise,Gold,7.0.31,auto,No feature add-ons,8/21/23 8:36,LUXEMBOURG,"15.995,00",Euro,8/28/23 13:42,6402,WyPzaplW,19358
Canceled,Completed,OTRS GOLD,30,Contracts Managed OTRS,OTRS GOLD,4/27/23 22:00,4/27/23 22:00,Expired,50,OTRS GOLD,4/27/24 22:00,4/27/22 22:00,3,Partially Canceled,In Process,Active,C4189,cancelled,4/27/22 22:00,4/27/24 22:00,cancelled,GOLD,SaaS,Gold,2023.1.1,managed,"['SaaSPortalConnector', 'OTRSAdvancedGenericAgent', 'OTRSAutomation', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldDatabase', 'OTRSEscalationSuspend', 'OTRSHideShowDynamicFields', 'OTRSSystemConfigurationHistory', 'SaaSUX3Base']",No data,INDIA,"17.495,00",Euro,No data,4094,TIIMKMsL,19162
Cancellation Requested,In Process,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,4/30/24 22:00,4/30/23 22:00,Active,50,OTRS On-Premise GOLD,4/30/24 22:00,4/30/23 22:00,1,Cancellation Requested,In Process,Active,292,cancelled,2/1/17 0:00,4/30/24 22:00,cancelled,GOLD,On-Premise,Gold,8.0.16,auto,"['OTRSDynamicFieldWebService', 'OTRSReady2AdoptProcesses', 'OTRSHideShowDynamicFields', 'OTRSDynamicFieldDatabase', 'OTRSSystemConfigurationHistory', 'OTRSCalendarResourcePlanning', 'Survey']",5/16/23 7:42,GERMANY,"12.097,25",Euro,5/16/23 7:42,1750,1ENfIqwN,18001
Cancellation Requested,In Process,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,4/30/24 22:00,4/30/23 22:00,Active,50,OTRS On-Premise GOLD,4/30/24 22:00,4/30/23 22:00,1,Cancellation Requested,In Process,Active,361,cancelled,10/18/12 0:00,4/30/24 22:00,cancelled,GOLD,On-Premise,Gold,7.0.38,auto,"['ITSMIncidentProblemManagement', 'ImportExport', 'ITSMServiceLevelManagement', 'OTRSTicketInvoker', 'OTRSHideShowDynamicFields', 'OTRSSystemConfigurationHistory', 'OTRSStatePreselectionResponseTemplates', 'OTRSReady2AdoptWebServices', 'OTRSReady2AdoptProcesses', 'OTRSReady2AdoptITSMProcesses', 'OTRSDynamicFieldWebService', 'OTRSCalendarResourcePlanning', 'OTRSDynamicFieldCI', 'OTRSCustomContactFields', 'OTRSCIAssignmentAttributeDynamicFieldMap', 'ITSMCore', 'ITSMConfigurationManagement', 'GeneralCatalog', 'RHAutoResponse', 'OTRSDynamicFieldDatabase', 'RHRestoreLastTicketState']",6/29/23 9:06,GERMANY,"11.995,00",Euro,6/29/23 9:06,7513,iNUnNzxO,19265
Cancellation Requested,In Process,OTRS On-Premise SILVER,20,Contracts On-Premise OTRS,OTRS On-Premise SILVER,6/13/24 22:00,6/13/23 22:00,Active,10,OTRS On-Premise SILVER,6/13/24 22:00,6/13/22 22:00,2,Partial Cancellation Requested,In Process,Active,C4185,cancelled,6/14/16 0:00,6/13/24 22:00,cancelled,SILVER,On-Premise,Silver,8.0.14,auto,"['OTRSSystemConfigurationHistory', 'OTRSCalendarResourcePlanning', 'OTRSReady2AdoptProcesses', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldWebService', 'SystemMonitoring']",4/25/23 7:17,GERMANY,"6.995,00",Euro,4/25/23 7:17,7344,qeMyeDq9,13824
Cancellation Requested,In Process,OTRS Subscription - Service BASIC,20,Contracts On-Premise Old,Old Basic,6/14/24 22:00,6/14/23 22:00,Active,,Old Basic,6/14/24 22:00,6/14/11 22:00,2,Partial Cancellation Requested,In Process,Active,C0333,cancelled,6/14/11 22:00,6/14/24 22:00,cancelled,SILVER,On-Premise,Silver,6.0.10,auto,"['OTRSTicketWatchlist', 'OTRSVIPCustomer', 'FAQ', 'OTRSBusiness']",8/29/23 7:26,GERMANY,"5.495,00",Euro,8/29/23 7:26,4624,CSgNFk8T,10692
Cancellation Requested,In Process,OTRS On-Premise GOLD,20,Contracts On-Premise OTRS,OTRS On-Premise GOLD,7/22/24 22:00,7/22/23 22:00,Active,50,OTRS On-Premise GOLD,7/22/24 22:00,7/22/21 22:00,2,Partial Cancellation Requested,In Process,Active,C3734,cancelled,7/1/15 0:00,7/22/24 22:00,cancelled,GOLD,On-Premise,Gold,7.0.45,auto,"['OTRSServiceBasedQueueRouting', 'OTRSReady2AdoptProcesses', 'OTRSReady2AdoptITSMProcesses', 'OTRSQueueResponsible', 'OTRSHideShowDynamicFields', 'OTRSSystemConfigurationHistory', 'OTRSEscalationSuspend', 'OTRSDynamicFieldWebService', 'OTRSDynamicFieldDatabase', 'OTRSDynamicFieldCalculation', 'ITSMCore', 'OTRSCalendarResourcePlanning', 'ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'ITSMConfigurationManagement', 'ITSMChangeManagement', 'ITSM', 'ImportExport', 'GeneralCatalog', 'SystemMonitoring', 'OTRSCustomerSpecificServices', 'TimeAccounting']",No data,GERMANY,"13.495,00",Euro,6/15/23 5:56,1811,lclhkMxe,12818
Cancellation Requested,In Process,OTRS On-Premise GOLD,20,Contracts On-Premise OTRS,OTRS On-Premise GOLD,7/29/24 22:00,7/29/23 22:00,Active,50,OTRS On-Premise GOLD,7/29/24 22:00,7/29/20 22:00,2,Partial Cancellation Requested,In Process,Active,C3050,cancelled,7/29/20 22:00,7/29/24 22:00,active,GOLD,On-Premise,Gold,7.0.47,auto,"['OTRSReady2AdoptWebServices', 'OTRSSystemConfigurationHistory', 'OTRSCalendarResourcePlanning', 'OTRSServiceBasedQueueRouting', 'OTRSMasterSlave', 'OTRSHideShowDynamicFields', 'OTRSDynamicFieldCI', 'OTRSCIReferences', 'OTRSAutomaticStartOfProcesses', 'OTRSTicketInvoker', 'ITSMIncidentProblemManagement', 'ITSMCore', 'ITSMConfigurationManagement', 'ITSMChangeManagement', 'ITSM', 'ImportExport', 'GeneralCatalog', 'ITSMServiceLevelManagement', 'OTRSTicketWatchlist']",11/21/23 9:57,GERMANY,"17.196,00",Euro,11/20/23 13:32,5308,NnneEzjY,16578
Cancellation Requested,In Process,OTRS Contract - Annual Support ENTRY ADV,20,Contracts On-Premise Old,Old Basic,8/15/24 22:00,8/15/23 22:00,Active,,Old Basic,8/15/24 22:00,8/15/04 22:00,2,Partial Cancellation Requested,In Process,Active,C0656,cancelled,8/15/04 22:00,8/15/24 22:00,cancelled,SILVER,On-Premise,Silver,5.0.1,manual,"['FAQ', 'OTRSMasterSlave']",No data,GERMANY,"4.995,00",Euro,6/29/23 6:36,6418,5gw4WtWX,12886
Not Canceled,Completed,OTRS On-Premise GOLD,10,Contracts On-Premise OTRS,OTRS On-Premise GOLD,1/11/23 23:00,10/11/22 22:00,Expired,50,OTRS On-Premise GOLD,10/11/24 22:00,10/11/22 22:00,4,Partial Cancellation Requested,In Process,Active,C4472,cancelled,10/11/22 22:00,10/11/24 22:00,cancelled,GOLD,On-Premise,Gold,8.0.36,auto,"['OTRSCloneDB', 'Survey', 'OTRSConfigurationManagement', 'OTRSPrimarySecondary', 'OTRSServiceManagement', 'OTRSSystemConfigurationHistory', 'OTRSTicketInvoker', 'SystemMonitoring']",No data,UNITED STATES OF AMERICA,"15.047,00",US-Dollar,No data,9688,U00PI7xM,16594
Cancellation Requested,In Process,OTRS On-Premise PLATINUM,20,Contracts On-Premise OTRS,OTRS On-Premise PLATINUM,10/16/24 22:00,10/16/23 22:00,Active,200,OTRS On-Premise PLATINUM,10/16/24 22:00,10/16/20 22:00,2,Partial Cancellation Requested,In Process,Active,C2946,cancelled,10/16/20 22:00,10/16/24 22:00,active,PLATINUM,On-Premise,Platinum,7.0.40,auto,"['OTRSMasterSlave', 'OTRSDynamicFieldDatabase', 'OTRSAdvancedEscalations', 'ITSMServiceLevelManagement', 'ITSMIncidentProblemManagement', 'ITSMCore', 'ITSM', 'ITSMChangeManagement', 'ImportExport', 'GeneralCatalog', 'OTRSDynamicFieldWebService', 'ITSMConfigurationManagement', 'OTRSSystemConfigurationHistory']",No data,AUSTRIA,"25.995,00",Euro,No data,1955,Fs3qolwK,15188
Not Canceled,In Process,OTRS GOLD,40,Contracts Managed OTRS,OTRS GOLD,10/26/24 22:00,10/26/23 22:00,Active,50,OTRS GOLD,10/26/24 22:00,10/26/20 23:00,4,Partially Canceled,In Process,Active,C3336,cancelled,12/8/14 0:00,10/26/24 22:00,cancelled,GOLD,SaaS,Gold,2023.1.1,managed,"['OTRSStatePreselectionResponseTemplates', 'OTRSTicketWatchlist', 'OTRSSystemConfigurationHistory', 'OTRSServiceManagement', 'SaaSPortalConnector', 'OTRSConfigurationManagement', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'OTRSDynamicFieldDatabase', 'SaaSUX3Base']",No data,GERMANY,"15.995,00",Euro,No data,8093,JuFKu1yu,17528
Not Canceled,In Process,OTRS GOLD,30,Contracts Managed OTRS,OTRS GOLD,10/27/24 23:00,10/27/23 22:00,Active,10,OTRS GOLD,10/27/24 23:00,10/27/21 22:00,3,Partially Canceled,In Process,Active,C3921,cancelled,10/27/21 22:00,10/27/24 23:00,cancelled,GOLD,SaaS,Gold,2023.1.1,managed,"['OTRSStatePreselectionResponseTemplates', 'SaaSPortalConnector', 'OTRSSystemConfigurationHistory', 'OTRSEscalationSuspend', 'SaaSUX3Base', 'OTRSDynamicFieldDatabase', 'OTRSCalendarResourcePlanning', 'OTRSAutomation', 'OTRSAdvancedEditor', 'OTRSDynamicSenderAddresses', 'Survey']",No data,UNITED STATES OF AMERICA,"5.200,00",US-Dollar,No data,569,B1pWck63,16711
